city,district,exposure,size,building_year,bedrooms,bathrooms,kitchen,garage,driver_room,maid_room,furnished,ac,rooftop,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
Al Khobar,Madinat Al-Umal,Southeast,348,1991,5,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
Al Khobar,At-Tahliyah,Northeast,625,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
Al Khobar,Al-Lulu,West,300,2020,6,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,350,2011,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
Al Khobar,Al-Madinah Al-Riyadiyah,Southwest,200,2014,5,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
Al Khobar,At-Tahliyah,East,330,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
Al Khobar,Al-Lulu,West,437,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,As-Sawari,South,400,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Al Khobar,Al-Lulu,West,330,2020,6,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
Al Khobar,Al-Kawrinish,South,300,2008,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Al Khobar,Al-Amwaj,West,437,2020,7,5,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
Al Khobar,Al-Ulyah,North,325,2007,4,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
Al Khobar,Al-Hizam Al-Akhdar,South,400,2017,4,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
Al Khobar,As-Sawari,East,450,2020,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Al Khobar,Ar-Rakah Al-Janubiyyah,North,200,2017,6,5,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
Al Khobar,As-Sawari,North,312,2020,5,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
Al Khobar,At-Tahliyah,South,300,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
Al Khobar,Al-Buhayrah,West,375,2020,4,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
Al Khobar,Al-Hizam Al-Akhdar,Southeast,574,1991,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
